version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.368561,0.967462,0.127137,2.670350,0.856926
gpu_cuda,4,1081,1.388197,0.921211,0.139898,2.724309,0.773946
gpu_cuda,961,1081,1.870286,6.407798,0.145887,8.647984,0.817565
gpu_cuda,961,1081,1.465333,6.496028,0.148752,8.333449,0.843449
gpu_cuda,961,1081,1.564292,6.553008,0.167294,8.517618,0.815871
gpu_cuda,961,1081,1.633929,6.510038,0.149429,8.517930,0.817779
gpu_cuda,961,1081,1.517104,6.921503,0.456569,9.402630,0.877670
gpu_cuda,961,1081,1.550438,6.587331,0.152346,8.542983,0.947362
gpu_cuda,961,1081,1.421114,7.072858,0.414121,9.476955,0.991076
gpu_cuda,961,1081,1.714399,6.599832,0.209898,8.785643,0.979565
gpu_cuda,961,1081,1.665076,12.757573,4.814286,19.514437,0.865524
gpu_cuda,961,1081,1.283924,4.532303,0.106876,6.162846,0.824367
gpu_cuda,961,1081,1.302153,4.563293,0.120939,6.255816,0.775342
gpu_cuda,961,1081,1.502469,4.564334,0.106773,6.444360,0.776891
gpu_cuda,961,1081,1.602418,4.590064,0.150627,6.653842,0.776068
gpu_cuda,961,1081,1.530229,4.700117,0.134950,6.729364,0.768486
gpu_cuda,961,1081,1.841119,4.797254,0.227451,7.327289,0.770507
gpu_cuda,4,1081,1.578615,0.740011,0.180367,2.711652,0.951791
gpu_cuda,4,1081,1.131995,0.668342,0.117657,2.117373,0.819651
gpu_cuda,4,1081,1.205017,0.670217,0.126617,2.205655,0.747859
gpu_cuda,4,1081,1.625856,0.705479,0.122137,2.651078,0.750108
gpu_cuda,4,1081,1.118922,0.628811,0.106408,2.090914,0.775926
gpu_cuda,4,1081,1.121109,0.634435,0.100314,2.053778,0.712231
gpu_cuda,4,1081,1.093869,0.683342,0.158127,2.261490,0.979565
gpu_cuda,4,1081,1.441062,0.664696,0.117137,2.431492,0.937273
gpu_cuda,4,1081,1.110588,0.697718,0.110678,2.368679,0.846838
gpu_cuda,4,1081,1.115433,0.620842,0.096199,2.022945,0.821382
gpu_cuda,4,1081,1.144390,0.621623,0.097293,2.061435,0.771348
gpu_cuda,4,1081,1.141526,0.611518,0.096928,2.039351,0.831108
gpu_cuda,4,1081,1.086630,0.613498,0.095939,1.987371,0.858109
gpu_cuda,4,1081,1.340018,0.688187,0.109168,2.368835,0.851416
gpu_cuda,4,1081,1.158141,0.615009,0.091772,2.072841,0.792131
